name,year,selling_price,km_driven,mileage,engine,max_power,torque,seats,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,vehicle_age,price_per_km
Nissan Terrano XV Premium 110 PS,2014,-0.20251927211164872,-0.5273395705417929,-0.09910239356862632,0.016263391922668895,0.49210852825551965,0.8446084783165242,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0484641877142254,-0.019926335972944187
Maruti Wagon R LXI CNG,2016,-0.40718216136842916,-0.6157614721627197,1.8067241789005697,-0.9131455453984558,-0.9278055753395322,-0.8686039643505805,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.5430240342192152,-0.0212269089265558
Maruti Alto K10 LXI,2018,-0.35756691548799757,-1.0578709802673536,1.1413170093296376,-0.9131455453984558,-0.677049985729679,-0.7383597435630228,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.009960407127222055
Mahindra XUV500 W10 AWD,2019,1.4409857476776489,-1.0578709802673536,-0.8549044993831563,1.457549821720871,1.3806125859282279,1.6661489478995803,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2848638039766997,0.05252866022973834
Maruti Swift AMT ZXI BSIV,2018,0.002143617145131741,-0.7926052754045734,0.6516777713434808,-0.5136803649947759,-0.26100443491468067,-0.50792766063119,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.01401142252829397
Maruti Wagon R AMT VXI,2017,-0.35756691548799757,-0.35049576729993936,0.277543174113033,-0.9131455453984558,-0.6784603096307467,-0.7383597435630228,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7903039574717101,-0.022027261513393716
Tata Nexon 1.2 Revotron XE,2018,-0.047471628735299885,-0.7041833737836465,-0.6038074542620502,-0.5116730022791796,0.49210852825551965,0.06314315359117821,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.016424793405528302
Hyundai Verna 1.6 CRDi SX,2015,-0.07848115741056966,-0.8279740360529441,1.1287621570735822,0.2591542805098311,0.9913631892335176,0.9638320342682114,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29574411096672026,-0.01426999797942622
Mahindra Thar CRDe ABS,2019,0.41643092024673584,-0.9694490786464269,-0.7168011245665478,2.097898527996117,0.3933858551807743,0.8345896921020968,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2848638039766997,0.0029396348237090797
Maruti Wagon R AMT VXI,2018,-0.23973070652197245,-1.1462928818882805,0.277543174113033,-0.9131455453984558,-0.6784603096307467,-0.7383597435630228,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.037583880724205,0.013311383474680435
Maruti Ertiga VDI,2015,-0.0722792516755157,-0.9694490786464269,0.34282840584452007,-0.41130486649936043,-0.064687347886044,0.3637067400240036,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.29574411096672026,-0.008380223814747196
Hyundai Creta 1.4 EX Diesel,2020,0.510699887419556,-0.8810271770255002,0.6767874758555917,-0.11421518459109592,-0.0663797365673254,0.5610768284482255,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.5321437272291947,-0.002418623135864767
Ford EcoSport 1.5 TDCi Titanium BSIV,2015,-0.047471628735299885,-0.35049576729993936,0.8450224960867324,0.09053581239973502,0.2125823310638836,0.41380067109614116,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29574411096672026,-0.019872466087291634
Ford Figo 1.2P Ambiente MT,2017,-0.33275929254778175,-0.5273395705417929,-0.3125348819215669,-0.5156877277103723,-0.11997204480790162,-0.5179464468456175,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7903039574717101,-0.02105760357164778
Maruti Zen Estilo 1.1 VXI BSIII,2007,-0.6056431448901557,0.003191839183767794,-0.3024910001167229,-0.7866816943158839,-0.7630797436948141,-0.7984724608495879,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.682495275053239,-0.024120491355892882
Maruti Celerio ZXI Optional,2017,-0.1925962229355624,-0.9694490786464269,0.9278845209766979,-0.9131455453984558,-0.6773320505098923,-0.7383597435630228,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7903039574717101,-0.011167092565839221
Hyundai Grand i10 Magna,2016,-0.20872117784670266,-1.0578709802673536,-0.12672306853194876,-0.5136803649947759,-0.25536313931040944,-0.4979088744167625,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5430240342192152,-0.004788898104577058
Maruti Vitara Brezza ZDi Plus Dual Tone,2018,0.38666177271847685,-0.7926052754045734,1.2292009751220252,-0.41130486649936043,-0.07202103217159665,0.3637067400240036,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.008667529871560806
Hyundai Verna 1.6 VTVT,2013,-0.23352880078691848,-0.35049576729993936,-0.6012964838108387,0.27722054495019854,0.853151446928874,-0.08814051824667718,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19881573553826948,-0.021165343342952884
Toyota Etios VX,2011,-0.3637688212230515,0.003191839183767794,-0.45314922718938605,0.08652108696854226,-0.0663797365673254,-0.31757072255706725,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6933755820432592,-0.02291996247563601
Maruti Ignis Zeta AMT,2020,-0.047471628735299885,-1.1462928818882805,0.37296005125905307,-0.5136803649947759,-0.26100443491468067,-0.50792766063119,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5321437272291947,0.026671115116513346
Maruti A-Star Vxi,2009,-0.4195859728385371,-0.17365196405808578,-0.10161336401983777,-0.9131455453984558,-0.703846139849967,-0.7383597435630228,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.187935428548249,-0.02288917968383455
Maruti Zen Estilo VXI BSIII,2007,-0.5932393334200478,0.08807686473985751,-0.3024910001167229,-0.9131455453984558,-0.6756396618286112,-0.7383597435630228,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.682495275053239,-0.02412213749449189
Maruti 800 AC BSIII,2004,-0.6428545793004794,0.18003564242562137,-0.8297947948710453,-1.318632813948925,-1.524654650271421,-1.0489421162102757,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4243350448107237,-0.02439753648210601
Maruti Eeco CNG 5 Seater AC BSIV,2012,-0.5188164645994003,3.540067904020839,0.6366119486362147,-0.5156877277103723,-0.8279546431439324,-0.7884536746351604,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4460956587907644,-0.024692823262719998
Hyundai EON 1.0 Era Plus,2018,-0.36997072695810546,0.8874108553930357,0.22481279463760045,-0.9131455453984558,-0.6488435077083231,-0.696881968635293,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.023822924368478784
Honda City 2017-2020 EXi,2007,-0.6205277186542851,0.8874108553930357,-0.42803952267727596,0.08852844968413864,-0.3681890513958327,-1.5128119179382697,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.682495275053239,-0.024548372161933153
Toyota Qualis FS F7,2000,-0.6676622022406952,3.186380297537132,-0.12672306853194876,-0.41130486649936043,-0.481014963481256,-1.640050502861499,5.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.413454737820703,-0.024871591475848467
Maruti Swift Dzire VXi,2010,-0.5051722719822817,0.18003564242562137,-0.478258931701497,-0.3109367307195413,-0.14817852282925742,-0.4979088744167625,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9406555052957541,-0.023799580751362678
Mahindra XUV500 W8 4WD,2013,0.20060460066685826,0.8874108553930357,-1.0808918399921519,1.457549821720871,1.3806125859282279,1.6661489478995803,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.19881573553826948,-0.022170914541800524
Mahindra XUV300 W8,2019,0.39906558418858473,-0.8810271770255002,-0.6038074542620502,-0.5136803649947759,0.4949291760576551,0.3637067400240036,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2848638039766997,-0.004357939019356641
Maruti Wagon R LXI Minor,2009,-0.6428545793004794,0.003191839183767794,-0.12672306853194876,-0.7866816943158839,-0.6784603096307467,-0.7984724608495879,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.187935428548249,-0.024305188106701632
Maruti Wagon R VXI BS IV,2012,-0.4567974072488608,-0.5273395705417929,-0.12672306853194876,-0.9131455453984558,-0.6756396618286112,-0.7383597435630228,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4460956587907644,-0.02213500128469882
Maruti Ritz LXI,2011,-0.5436240875396161,0.5337232489093285,0.4256904307344856,-0.5136803649947759,-0.14817852282925742,-0.4979088744167625,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6933755820432592,-0.0241820569394958
Maruti Swift VXI,2012,-0.38485530072223495,0.9404639963655917,-0.20205218206827988,-0.5136803649947759,-0.14817852282925742,-0.4979088744167625,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4460956587907644,-0.02389475088268219
Hyundai Verna 1.6 SX CRDi (O),2012,-0.2558556614331127,0.1269825014530653,0.7320288257822348,0.2591542805098311,0.9947479665960801,0.962830155646769,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4460956587907644,-0.022626126735712997
Volkswagen Polo 1.0 MPI Trendline BSIV,2019,-0.09088496888067756,-1.1109241212399097,-0.15685471394648084,-0.9111381826828595,-0.45280848545990016,-0.6882658124908853,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2848638039766997,0.009740579625711267
Maruti Eeco 5 Seater AC BSIV,2017,-0.3079516696075659,0.003191839183767794,-1.0130956378094533,-0.5156877277103723,-0.5092214415026118,-0.6281530952043202,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7903039574717101,-0.022642917349422885
Ford Figo 1.5D Titanium MT,2017,-0.047471628735299885,-0.7041833737836465,1.613379454157317,0.09053581239973502,0.2241469870526394,0.5139885332404163,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7903039574717101,-0.016424793405528302
Hyundai i20 1.4 CRDi Sportz,2011,-0.48160503018907663,0.8874108553930357,0.902774816464587,-0.11421518459109592,-0.02971131513956293,-1.4156296916583226,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6933755820432592,-0.024146143682394098
Chevrolet Spark 1.0 LT,2011,-0.5870374276849938,0.003191839183767794,-0.352710409140944,-0.919167633545245,-0.8194926997375257,-0.7353541076986946,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6933755820432592,-0.02402814298048851
Honda City 1.5 S MT,2011,-0.2694998540502314,0.6221451505302553,-0.6038074542620502,0.08852844968413864,0.7600700694583999,-0.1773077155550821,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6933755820432592,-0.02331603439681477
Hyundai Accent Executive,2012,-0.5126145588643464,0.6985770422913844,-0.7645095631395582,0.08451372425294587,0.07465265353945366,-0.39170974054383095,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4460956587907644,-0.02415700090369641
Nissan Sunny Diesel XV,2013,-0.35756691548799757,0.8874108553930357,0.5612828350998827,0.016263391922668895,-0.17638500085061326,0.3637067400240036,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19881573553826948,-0.023787011111377085
Jeep Compass 2.0 Limited,2018,1.3876493583561849,-0.8102896557287587,-0.5786977497499391,1.0099079361428778,2.2268069265689023,1.8665246721881306,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,0.006505821253908022
Maruti Baleno Zeta 1.3,2015,-0.047471628735299885,0.003191839183767794,2.005090844546243,-0.41130486649936043,-0.481014963481256,0.2635188778797285,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.29574411096672026,-0.021350040093761635
Tata Tiago NRG Petrol,2018,-0.1529040262312171,-0.6157614721627197,1.153871861585693,-0.5096656395635831,-0.20430941409175535,-0.4979088744167625,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.018702719998836218
Maruti 800 AC,1999,-0.692469825180911,0.18003564242562137,-0.8297947948710453,-1.318632813948925,-1.524654650271421,-1.0489421162102757,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.660734661073198,-0.024613016024716217
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2017,0.20060460066685826,0.003191839183767794,1.0659878957933056,-0.41130486649936043,-0.07202103217159665,0.3637067400240036,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7903039574717101,-0.0201187284217033
Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2004,-0.6428545793004794,0.5337232489093285,-2.23593824754924,1.457549821720871,0.8164830255011115,1.2653974993224797,7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.4243350448107237,-0.024526824207672132
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2.5709729726044794,-1.0755553605915391,-1.4575374076738112,1.0962245329135223,2.424252272718393,2.6680275693423314,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7903039574717101,0.10477047822701327
Lexus ES 300h,2019,5.596262590163797,-0.8810271770255002,0.7445836780382903,2.0758175381245567,3.4836875872005173,0.3837443124528586,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2848638039766997,0.08592798933432061
Jaguar XF 2.0 Diesel Portfolio,2017,3.1775193534927557,-0.43891766892086614,-0.01875133912987316,1.0962245329135223,2.424252272718393,2.6680275693423314,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7903039574717101,0.005602004283515208
Tata Safari Storme EX,2015,-0.1677885999953466,0.7105670521511821,-1.3319888851132582,1.457549821720871,1.604572021417793,1.5659610857553052,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29574411096672026,-0.02307331674751964
Volvo XC40 D4 Inscription BSIV,2019,3.9217480416992303,-0.8810271770255002,-0.352710409140944,1.0360036514456308,2.7909364869960185,2.367463982909506,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2848638039766997,0.0568382510819425
Toyota Camry 2.5 Hybrid,2016,1.689061977079807,-0.030603011615750426,-0.06143783680046075,2.089869077133731,1.8798672469062254,0.49395096081156126,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5430240342192152,-0.012385275900947911
Maruti Wagon R LXI,2013,-0.5126145588643464,-0.20295498225526093,0.5989473918680482,-0.9131455453984558,-0.677049985729679,-0.7383597435630228,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19881573553826948,-0.023381979769028664
Maruti Baleno Alpha 1.3,2018,0.12618173184621082,-0.5482601924653042,2.005090844546243,-0.41130486649936043,-0.481014963481256,0.2635188778797285,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.01682825202306469
Honda Jazz VX,2016,-0.10949068608583942,-0.23565340147467964,-0.3024910001167229,-0.5096656395635831,-0.0663797365673254,-0.5379840192744726,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5430240342192152,-0.020848352621332018
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,0.13858554331631873,0.16815173884776882,-1.610706605197686,2.089869077133731,0.26927735188680857,0.3637067400240036,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.19881573553826948,-0.02096950816364639
Maruti Swift AMT VVT VXI,2019,0.014547428615239647,-1.1353108817069615,0.6516777713434808,-0.5136803649947759,-0.26100443491468067,-0.50792766063119,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.2848638039766997,0.024791179736758037
Toyota Etios VX,2017,-0.01646210006003012,-0.7830910787901616,-0.6590488041886932,0.08652108696854226,-0.0655335422266847,-0.31757072255706725,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.7903039574717101,-0.014496969539306188
Maruti Swift AMT ZXI,2018,-0.047471628735299885,-0.0007164088678771702,0.6516777713434808,-0.5136803649947759,-0.26100443491468067,-0.50792766063119,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.02133834087711229
Hyundai Grand i10 1.2 CRDi Sportz,2017,-0.23352880078691848,-0.23926101506081346,1.153871861585693,-0.5357613548663361,-0.4818611578218967,0.2659233865711912,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7903039574717101,-0.021598752364347943
BMW X4 M Sport X xDrive20d,2019,5.906357876916495,-1.1020819310778172,-0.6590488041886932,1.0881950820511368,2.7909364869960185,2.367463982909506,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2848638039766997,0.2852465662487632
BMW X4 M Sport X xDrive20d,2019,6.030395991617574,-1.0843975507536316,-0.6590488041886932,1.0881950820511368,2.7909364869960185,2.367463982909506,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2848638039766997,0.25381190356209754
Honda Amaze V CVT Petrol BSIV,2019,0.17455659657963166,-1.1103582210695357,-0.10161336401983777,-0.5096656395635831,-0.064687347886044,-0.5379840192744726,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.2848638039766997,0.022697368375089597
Skoda Rapid 1.6 MPI AT Elegance,2016,0.008345522880185694,-1.0401865999431683,-1.2817694760890366,0.2912720839593732,0.35107613814874056,-0.1071762120540895,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5430240342192152,0.00022589852344233273
Volvo V40 D3 R-Design,2018,2.2782430219099328,-1.1993460228608366,-0.6540268632862712,1.0661140921795766,1.662677366141786,1.8665246721881306,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.037583880724205,0.5082678928503288
Maruti Wagon R Stingray VXI Optional,2017,-0.20251927211164872,-0.5273395705417929,0.277543174113033,-0.9131455453984558,-0.6773320505098923,-0.7383597435630228,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7903039574717101,-0.019926335972944187
Maruti Wagon R AMT VXI,2015,-0.29554785813745804,-0.8810271770255002,0.277543174113033,-0.9131455453984558,-0.6784603096307467,-0.7383597435630228,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29574411096672026,-0.016424793405528302
Hyundai Santro Xing XG AT eRLX Euro II,2004,-0.692469825180911,0.356879445667475,-0.12672306853194876,-0.41130486649936043,-0.481014963481256,-1.640050502861499,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4243350448107237,-0.024660900367518487
Fiat Grande Punto 1.3 Dynamic (Diesel),2011,-0.4195859728385371,-0.17365196405808578,0.22481279463760045,-0.41130486649936043,-0.45280848545990016,0.33365038138072106,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6933755820432592,-0.02288917968383455
Mahindra Scorpio M2DI,2011,-0.29554785813745804,7.165365870478838,-1.4826471121859217,1.457549821720871,0.6754506353943325,1.1401626716421358,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6933755820432592,-0.02468106219606681
Maruti Wagon R LX BSIII,2009,-0.5002107473942384,0.003191839183767794,-0.5284783407257181,-0.7866816943158839,-0.7630797436948141,-1.5538889414174224,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.187935428548249,-0.023597183895268093
Maruti Wagon R VXI BS IV,2015,-0.35756691548799757,-0.5273395705417929,0.277543174113033,-0.9131455453984558,-0.6773320505098923,-0.7383597435630228,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.29574411096672026,-0.02127308311425799
Maruti Swift Dzire VDI,2017,-0.01646210006003012,-0.6334458524869051,2.25869886011856,-0.41130486649936043,-0.480450833920829,0.2635188778797285,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7903039574717101,-0.01712193310220839
Mahindra XUV500 W6 2WD,2014,-0.1405002147611092,0.8874108553930357,-1.0808918399921519,1.457549821720871,1.3806125859282279,1.6661489478995803,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0484641877142254,-0.02315852911209731
Tata Tigor 1.2 Revotron XZ,2018,-0.10949068608583942,-1.0578709802673536,0.22481279463760045,-0.5096656395635831,-0.1989501832676978,-0.4979088744167625,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.0013412254228137258
Mahindra Bolero 2011-2019 SLX,2015,-0.10949068608583942,0.18003564242562137,-0.8649483811880003,2.1480825958860263,-0.8166720519353902,0.31361280895186605,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.29574411096672026,-0.02208113139904627
Honda City 2017-2020 GXi,2006,-0.5436240875396161,0.5337232489093285,-0.42803952267727596,0.08852844968413864,-0.3681890513958327,-1.5128119179382697,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9297751983057336,-0.0241820569394958
Mahindra Xylo D2,2011,-0.35756691548799757,0.8874108553930357,-1.608195634746475,2.0798322635557493,0.11132107496721615,0.5640824643125538,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6933755820432592,-0.023787011111377085
Honda City 2017-2020 GXi,2006,-0.5188164645994003,0.5337232489093285,-0.42803952267727596,0.08852844968413864,-0.3681890513958327,-1.5128119179382697,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9297751983057336,-0.024095865122451716
Hyundai Grand i10 Sportz,2016,-0.28066328437332855,-0.7926052754045734,-0.12672306853194876,-0.5136803649947759,-0.25536313931040944,-0.4979088744167625,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5430240342192152,-0.017941769385504167
Maruti Wagon R LXI Minor,2009,-0.6354122924184147,-0.3151270066515687,-0.12672306853194876,-0.7866816943158839,-0.6784603096307467,-0.7984724608495879,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.187935428548249,-0.023999728095748702
Maruti Swift Dzire VDI,2013,-0.2583364237271343,-0.12059882308552972,1.0032136345130291,-0.41130486649936043,-0.481014963481256,0.2635188778797285,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19881573553826948,-0.022102508337797283
Maruti A-Star Vxi,2009,-0.6304507678303715,0.356879445667475,-0.10161336401983777,-0.9131455453984558,-0.703846139849967,-0.7383597435630228,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.187935428548249,-0.024421478653507144
Tata Tiago 1.2 Revotron XM,2017,-0.35756691548799757,-0.17365196405808578,1.1136963343663162,-0.5096656395635831,-0.1989501832676978,-0.4979088744167625,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7903039574717101,-0.022530047112817534
Maruti Alto LX,2011,-0.5188164645994003,-0.6157614721627197,0.07415456756493638,-1.318632813948925,-1.2623344046728122,-1.0188857575669932,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6933755820432592,-0.0223350894314083
Mahindra Bolero DI,2011,-0.3203554810776738,0.18003564242562137,-1.4575374076738112,2.1480825958860263,-0.7912862217161699,0.16333101573545336,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6933755820432592,-0.022996919455139653
Ford Figo Diesel ZXI,2010,-0.5436240875396161,0.7105670521511821,0.14948368110126842,-0.10819309644430677,-0.6502538316093909,-0.03704470855309691,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9406555052957541,-0.0242604131368086
Toyota Fortuner 4x4 MT,2015,1.689061977079807,-0.8810271770255002,-1.7211893050509726,3.0694620823447654,2.1844972095368687,1.796393168687138,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29574411096672026,0.018051933412105016
Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2015,-0.03506781726519198,0.356879445667475,0.8450224960867324,0.09053581239973502,0.2125823310638836,0.41380067109614116,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29574411096672026,-0.022123030198998254
BMW X1 sDrive20i xLine,2016,2.309252550585202,-0.7041833737836465,-0.9277226424682768,1.094217170197926,2.7627300089746627,1.1652096371782046,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5430240342192152,0.01086928199176474
Maruti Swift Dzire VDI,2017,-0.022664005795084072,-0.15596758373390043,1.804213208449358,-0.41130486649936043,-0.481014963481256,0.2635188778797285,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7903039574717101,-0.020663735227368463
Maruti Omni Limited Edition,2013,-0.6056431448901557,-0.06754568211297364,-1.1813306580405945,-1.318632813948925,-1.524654650271421,-1.0188857575669932,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19881573553826948,-0.024064522643526595
Datsun GO Plus Anniversary Edition,2018,-0.23352880078691848,0.18003564242562137,0.3051638490763545,-0.5116730022791796,-0.6784603096307467,-0.5980967365610377,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.037583880724205,-0.02261983025557179
Hyundai Creta 1.6 CRDi SX Plus,2017,0.634738002120635,-0.7572365147562026,0.0666216562113038,0.2591542805098311,0.9913631892335176,0.9638320342682114,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7903039574717101,-0.00668831036906704
